titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong
Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo ,"Aday, Sezin, Inbal Hazan-Halevy, Aranzazu Chamorro-Jorganes, Maryam Anwar, Meir Goldsmith, Nicholas Beazley-Long, Susmita Sahoo et al. ""Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo."" Molecular Therapy (2021).",2,https://doi.org/10.1016/j.ymthe.2021.03.015,2021,7,"Department of Bioengineering, University of Pennsylvania, Philadelphia, PA 19104, USA",39.95208912,-75.1901925
Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo ,"Aday, Sezin, Inbal Hazan-Halevy, Aranzazu Chamorro-Jorganes, Maryam Anwar, Meir Goldsmith, Nicholas Beazley-Long, Susmita Sahoo et al. ""Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo."" Molecular Therapy (2021).",2,https://doi.org/10.1016/j.ymthe.2021.03.015,2021,7,"Laboratory of Precision NanoMedicine, Tel Aviv University, Ramat Aviv, Tel Aviv 69978, Israel",32.1138365,34.80637939
Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo ,"Aday, Sezin, Inbal Hazan-Halevy, Aranzazu Chamorro-Jorganes, Maryam Anwar, Meir Goldsmith, Nicholas Beazley-Long, Susmita Sahoo et al. ""Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo."" Molecular Therapy (2021).",2,https://doi.org/10.1016/j.ymthe.2021.03.015,2021,7,"National Heart and Lung Institute, Imperial College London, London W12 0NN, UK",51.49020903,-0.1716717081
Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo ,"Aday, Sezin, Inbal Hazan-Halevy, Aranzazu Chamorro-Jorganes, Maryam Anwar, Meir Goldsmith, Nicholas Beazley-Long, Susmita Sahoo et al. ""Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo."" Molecular Therapy (2021).",2,https://doi.org/10.1016/j.ymthe.2021.03.015,2021,7,"Biodiscovery Institute, Division of Cancer and Stem Cells, School of Medicine, University of Nottingham, Nottingham NG7 2RD, UK",52.94458586,-1.189280119
Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo ,"Aday, Sezin, Inbal Hazan-Halevy, Aranzazu Chamorro-Jorganes, Maryam Anwar, Meir Goldsmith, Nicholas Beazley-Long, Susmita Sahoo et al. ""Bioinspired artificial exosomes based on lipid nanoparticles carrying let-7b-5p promote angiogenesis in vitro and in vivo."" Molecular Therapy (2021).",2,https://doi.org/10.1016/j.ymthe.2021.03.015,2021,7,"Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA",40.78995587,-73.95278879
Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration ,"Maghdouri-White, Yas, Nardos Sori, Stella Petrova, Hilary Wriggers, Nathan Kemper, Amrita Dasgupta, Kelly Coughenour et al. ""Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration."" Biomedical Materials 16, no. 2 (2021): 025025.",2,https://doi.org/10.1088/1748-605X/abb875,2021,2,"Embody Inc, Norfolk, VA 23508, United States of America",36.88270799,-76.30005442
Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration ,"Maghdouri-White, Yas, Nardos Sori, Stella Petrova, Hilary Wriggers, Nathan Kemper, Amrita Dasgupta, Kelly Coughenour et al. ""Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration."" Biomedical Materials 16, no. 2 (2021): 025025.",2,https://doi.org/10.1088/1748-605X/abb875,2021,2,"Bayview Physicians, Atlantic Foot & Ankle Center, Virginia Beach, VA 23454, United States of America",36.85256101,-76.0261992
Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration ,"Maghdouri-White, Yas, Nardos Sori, Stella Petrova, Hilary Wriggers, Nathan Kemper, Amrita Dasgupta, Kelly Coughenour et al. ""Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration."" Biomedical Materials 16, no. 2 (2021): 025025.",2,https://doi.org/10.1088/1748-605X/abb875,2021,2,"Michigan State University, East Lansing, MI 48824, United States of America",42.72344025,-84.4732179
Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration ,"Maghdouri-White, Yas, Nardos Sori, Stella Petrova, Hilary Wriggers, Nathan Kemper, Amrita Dasgupta, Kelly Coughenour et al. ""Biomanufacturing organized collagen-based microfibers as a Tissue ENgineered Device (TEND) for tendon regeneration."" Biomedical Materials 16, no. 2 (2021): 025025.",2,https://doi.org/10.1088/1748-605X/abb875,2021,2,"Duke University, Durham, NC 27710, United States of America",36.00396239,-78.93711682
Concurrent multi-lineage differentiation of mesenchymal stem cells through spatial presentation of growth factors ,"Hurley-Novatny, Amelia, Navein Arumugasaamy, Megan Kimicata, Hannah Baker, Antonios G. Mikos, and John P. Fisher. ""Concurrent multi-lineage differentiation of mesenchymal stem cells through spatial presentation of growth factors."" Biomedical Materials 15, no. 5 (2020): 055035.",2,https://doi.org/10.1088/1748-605X/ab9bb0,2020,8,"Fischell Department of Bioengineering, University of Maryland, College Park, MD 20742, United States of America",38.99188243,-76.93706262
Concurrent multi-lineage differentiation of mesenchymal stem cells through spatial presentation of growth factors ,"Hurley-Novatny, Amelia, Navein Arumugasaamy, Megan Kimicata, Hannah Baker, Antonios G. Mikos, and John P. Fisher. ""Concurrent multi-lineage differentiation of mesenchymal stem cells through spatial presentation of growth factors."" Biomedical Materials 15, no. 5 (2020): 055035.",2,https://doi.org/10.1088/1748-605X/ab9bb0,2020,8,"Department of Bioengineering, Rice University, Houston, TX 77030, United States of America",29.71143339,-95.4013957
Design and Development of a New ambr250® Bioreactor Vessel for Improved Cell & Gene Therapy Applications,"Rotondi, Marco, Ned Grace, John Betts, Neil Bargh, Elena Costariol, Barney Zoro, Christopher J. Hewitt, Alvin W. Nienow, and Qasim A. Rafiq. ""Design and development of a new ambr250® bioreactor vessel for improved cell and gene therapy applications."" Biotechnology Letters 43, no. 5 (2021): 1103-1116.",2,https://link.springer.com/article/10.1007/s10529-021-03076-3,2021,2,University College London,51.52466598,-0.1341152038
Effects of cryo-processing on the mechanical and biological properties of poly(vinyl alcohol)-gelatin theta-gels ,"Charron, Patrick N., Jaime I. Jacobs, Selina X. Yao, and Rachael A. Oldinski. ""Effects of cryo-processing on the mechanical and biological properties of poly (vinyl alcohol)-gelatin theta-gels."" Biointerphases 15, no. 5 (2020): 051004.",2,https://doi.org/10.1116/6.0000381,2020,9,"Department of Mechanical Engineering, University of Vermont, Burlington, Vermont 05405",44.478065,-73.19589257
Expansion & Characterization of Bone Marrow Derived Human Mesenchymal Stromal Cells in Serum-Free Conditions,"Bhat, Samatha, Pachaiyappan Viswanathan, Shashank Chandanala, S. Jyothi Prasanna, and Raviraja N. Seetharam. ""Expansion and characterization of bone marrow derived human mesenchymal stromal cells in serum-free conditions."" Scientific Reports 11, no. 1 (2021): 1-18.",2,https://manipal.pure.elsevier.com/en/publications/expansion-and-characterization-of-bone-marrow-derived-human-mesen,2021,9,"Manipal College of Pharmaceutical Sciences, Manipal",13.35782074,74.78562056
Fabrication of Centimeter-Sized 3D Constructs with Patterned Endothelial Cells through Assembly of Cell-Laden Microbeads As a Potential Bone Graft,"Yang, Guang, Bhushan Mahadik, Ji Young Choi, R. Yu Justine, Trevor Mollot, Bin Jiang, Xiaoming He, and John P. Fisher. ""Fabrication of centimeter-sized 3D constructs with patterned endothelial cells through assembly of cell-laden microbeads as a potential bone graft."" Acta Biomaterialia 121 (2021): 204-213.",2,https://www.sciencedirect.com/science/article/abs/pii/S1742706120306942,2021,2,"University of Maryland, College Park, MD",38.98707673,-76.94236118
Investigation of Human Adipose Stem Cell-Derived Nanoparticles as a Biomimetic Carrier for Intracellular Drug Delivery,"Chakravarti, Aparna R., Settimio Pacelli, and Arghya Paul. ""Investigation of human adipose stem cell-derived nanoparticles as a biomimetic carrier for intracellular drug delivery."" Nanoscale 12, no. 47 (2020): 24273-24284.",2,https://pubs.rsc.org/en/content/articlelanding/2020/nr/d0nr06571d/unauth,2020,12,"The University of Western Ontario, London, ON N6A 5B9, Canada",43.00966769,-81.27311133
Long-Term In Vivo Integrity & Safety of 3D-Bioprinted Cartilaginous Constructs,"Apelgren, Peter, Matteo Amoroso, Karin Säljö, Anders Lindahl, Camilla Brantsing, Linnéa Stridh Orrhult, Kajsa Markstedt, Paul Gatenholm, and Lars Kölby. ""Long‐term in vivo integrity and safety of 3D‐bioprinted cartilaginous constructs."" Journal of Biomedical Materials Research Part B: Applied Biomaterials 109, no. 1 (2021): 126-136.",2,https://pubmed.ncbi.nlm.nih.gov/32633102/,2021,1,"The Sahlgrenska Academy, Institute of Clinical Sciences, Göteborg, Sweden",57.68802281,11.95993397
Magnetic Nanoparticles Synergize with Pulsed Magnetic Fields to Stimulate Osteogenesis In Vitro ,"Habib, Mohamed, Devante A. Horne, Khaled Hussein, Dezba Coughlin, Erik I. Waldorff, Nianli Zhang, James T. Ryaby, and Jeffrey C. Lotz. ""Magnetic nanoparticles synergize with pulsed magnetic fields to stimulate osteogenesis in vitro."" Tissue Engineering Part A 27, no. 5-6 (2021): 402-412.",2,https://doi.org/10.1089/ten.tea.2020.0102,2021,3,"Department of Orthopaedic Surgery, University of California, San Francisco, San Francisco, California, USA.",37.76416695,-122.4585805
Magnetic Nanoparticles Synergize with Pulsed Magnetic Fields to Stimulate Osteogenesis In Vitro ,"Habib, Mohamed, Devante A. Horne, Khaled Hussein, Dezba Coughlin, Erik I. Waldorff, Nianli Zhang, James T. Ryaby, and Jeffrey C. Lotz. ""Magnetic nanoparticles synergize with pulsed magnetic fields to stimulate osteogenesis in vitro."" Tissue Engineering Part A 27, no. 5-6 (2021): 402-412.",2,https://doi.org/10.1089/ten.tea.2020.0102,2021,3,"Mechanical Engineering Department, Al Azhar University, Cairo, Egypt",30.06531997,31.28581845
Magnetic Nanoparticles Synergize with Pulsed Magnetic Fields to Stimulate Osteogenesis In Vitro ,"Habib, Mohamed, Devante A. Horne, Khaled Hussein, Dezba Coughlin, Erik I. Waldorff, Nianli Zhang, James T. Ryaby, and Jeffrey C. Lotz. ""Magnetic nanoparticles synergize with pulsed magnetic fields to stimulate osteogenesis in vitro."" Tissue Engineering Part A 27, no. 5-6 (2021): 402-412.",2,https://doi.org/10.1089/ten.tea.2020.0102,2021,3,"The UC Berkeley–UCSF Graduate Program in Bioengineering, University of California, Berkeley, and University of California, San Francisco, San Francisco, USA.",37.87197645,-122.2579292
Magnetic Nanoparticles Synergize with Pulsed Magnetic Fields to Stimulate Osteogenesis In Vitro ,"Habib, Mohamed, Devante A. Horne, Khaled Hussein, Dezba Coughlin, Erik I. Waldorff, Nianli Zhang, James T. Ryaby, and Jeffrey C. Lotz. ""Magnetic nanoparticles synergize with pulsed magnetic fields to stimulate osteogenesis in vitro."" Tissue Engineering Part A 27, no. 5-6 (2021): 402-412.",2,https://doi.org/10.1089/ten.tea.2020.0102,2021,3,"Orthofix Medical, Inc., Lewisville, Texas, USA.",33.0692524,-96.87179779
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"Institute of Medical Sciences, Banaras Hindu University, Varanasi, 221005, India.",25.27468728,83.0015853
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"Karolinska Institute, Stockholm, Sweden",59.34852005,18.02546032
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"University of Kentucky, Lexington, KY, USA",38.03112402,-84.50272519
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"Indian Institute of Technology Gandhinagar, Palaj, Gandhinagar, 382355, India",23.21169681,72.68620268
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"Banaras Hindu University, Varanasi, 221005, India",25.31933518,82.98208439
Recent Technological Advancements in Stem Cell Research for Targeted Therapeutics,"Rai, Nilesh, Anurag Kumar Singh, Santosh Kumar Singh, Bhaskar Gaurishankar, Swapnil C. Kamble, Pradeep Mishra, Deepak Kotiya, Suvakanta Barik, Neelam Atri, and Vibhav Gautam. ""Recent technological advancements in stem cell research for targeted therapeutics."" Drug delivery and translational research 10 (2020): 1147-1169.",2,https://pubmed.ncbi.nlm.nih.gov/32410157/,2020,8,"Institute of Medical Sciences, Banaras Hindu University, Varanasi, 221005, India",25.27449325,83.00248652
Scaling a xeno-free fed-batch microcarrier suspension bioreactor system from development to production scale for manufacturing XF hMSCs ,"Kirian, R. D., D. Wang, J. Takacs, A. Tsai, K. Cruz, F. Rosello, K. Cox et al. ""Scaling a xeno-free fed-batch microcarrier suspension bioreactor system from development to production scale for manufacturing XF hMSCs."" Cytotherapy 21, no. 5 (2019): S71-S72.",2,https://doi.org/10.1016/j.jcyt.2019.03.464,2019,5,"RoosterBio, Inc., Frederick, Maryland, United States",39.38219225,-77.41484071
Scaling a xeno-free fed-batch microcarrier suspension bioreactor system from development to production scale for manufacturing XF hMSCs ,"Kirian, R. D., D. Wang, J. Takacs, A. Tsai, K. Cruz, F. Rosello, K. Cox et al. ""Scaling a xeno-free fed-batch microcarrier suspension bioreactor system from development to production scale for manufacturing XF hMSCs."" Cytotherapy 21, no. 5 (2019): S71-S72.",2,https://doi.org/10.1016/j.jcyt.2019.03.464,2019,5,"PBS Biotech, Inc., Camarillo, California, United States",34.20081721,-119.0083464
Stromal Cell Identity Modulates Vascular Morphogenesis in a Microvasculature-On-A-Chip Platform,"Margolis, Emily A., David S. Cleveland, Yen P. Kong, Jeffrey A. Beamish, William Y. Wang, Brendon M. Baker, and Andrew J. Putnam. ""Stromal cell identity modulates vascular morphogenesis in a microvasculature-on-a-chip platform."" Lab on a Chip 21, no. 6 (2021): 1150-1163.",2,https://pubs.rsc.org/en/content/articlelanding/2021/lc/d0lc01092h/unauth,2021,6,"University of Michigan, An Arbor, MI",42.27851955,-83.73732291
